,name,team,minutes
472,Ryan Yates,Nott'm Forest,1
473,Anthony Elanga,Nott'm Forest,1
477,Remo Freuler,Nott'm Forest,0
479,Alex Mighten,Nott'm Forest,0
480,Morgan Gibbs-White,Nott'm Forest,1
481,Josh Bowler,Nott'm Forest,0
485,Lewis O'Brien,Nott'm Forest,0
489,Jonjo Shelvey,Nott'm Forest,0
492,Braian Ojeda Rodríguez,Nott'm Forest,0
493,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
499,Anthony Knockaert,Fulham,0
504,Saša Lukić,Fulham,1
505,Willian Borges da Silva,Fulham,1
508,Will Hughes,Crystal Palace,1
511,Vini de Souza Costa,Sheffield Utd,1
513,Alex Iwobi,Fulham,1
517,Harrison Reed,Fulham,1
520,Tom Cairney,Fulham,1
522,Eberechi Eze,Crystal Palace,0
524,Cheick Doucouré,Crystal Palace,1
525,Harry Wilson,Fulham,1
527,Tyrese Francois,Fulham,0
528,Andre Brooks,Sheffield Utd,0
530,Andreas Hoelgebaum Pereira,Fulham,1
532,Ivan Neves Abreu Cavaleiro,Fulham,0
534,Jairo Riedewald,Crystal Palace,0
535,Bobby De Cordova-Reid,Fulham,1
536,Malcolm Ebiowei,Crystal Palace,0
539,Michael Olise,Crystal Palace,0
543,Jefferson Lerma Solís,Crystal Palace,1
546,Jeffrey Schlupp,Crystal Palace,0
548,Naouirou Ahamada,Crystal Palace,0
549,João Palhinha Gonçalves,Fulham,1
552,Jordan Ayew,Crystal Palace,1
556,Matheus França de Oliveira,Crystal Palace,1
559,Jesurun Rak-Sakyi,Crystal Palace,1
560,Matthew Dibley-Dias,Fulham,0
564,Anis Slimane,Sheffield Utd,0
566,Michael Olakigbe,Brentford,0
579,Ismaila Coulibaly,Sheffield Utd,0
582,Ben Osborn,Sheffield Utd,1
583,John Fleck,Sheffield Utd,0
585,Oliver Norwood,Sheffield Utd,1
588,Glen Rea,Luton,0
590,Marvelous Nakamba,Luton,1
591,Jordan Clark,Luton,0
592,Fred Onyedinma,Luton,0
596,Elliot Thorpe,Luton,0
598,Louie Watson,Luton,0
604,Tahith Chong,Luton,1
605,Carlos Mendes Gomes,Luton,0
607,Pelly Ruddock Mpanzu,Luton,1
608,Luke Freeman,Luton,0
613,Dion Pereira,Luton,0
614,Luke Berry,Luton,0
615,Allan Campbell,Luton,0
622,Ryan Christie,Bournemouth,1
623,David Brooks,Bournemouth,1
625,Lewis Cook,Bournemouth,1
626,Marcus Tavernier,Bournemouth,1
630,Philip Billing,Bournemouth,1
632,Jaidon Anthony,Bournemouth,0
633,Emiliano Marcondes,Bournemouth,0
638,Ben Pearson,Bournemouth,0
639,Hamed Traorè,Bournemouth,0
640,Gavin Kilkenny,Bournemouth,0
642,Joe Rothwell,Bournemouth,1
643,Jamal Lowe,Bournemouth,0
648,Dango Ouattara,Bournemouth,1
650,Siriki Dembélé,Bournemouth,0
651,Justin Kluivert,Bournemouth,0
652,Callum Hudson-Odoi,Nott'm Forest,0
655,Alex Scott,Bournemouth,1
658,Ross Barkley,Luton,1
