,name,team,minutes
208,Emerson Palmieri dos Santos,West Ham,1
212,Nayef Aguerd,West Ham,1
215,Nathan Collins,Brentford,1
217,Charlie Goode,Brentford,0
218,Rico Henry,Brentford,1
224,Cédric Alves Soares,Arsenal,0
225,Calum Chambers,Aston Villa,0
226,Dan Burn,Newcastle,1
228,Pau Torres,Aston Villa,1
232,Benjamin White,Arsenal,1
234,Ben Johnson,West Ham,0
245,Gabriel dos Santos Magalhães,Arsenal,1
246,Ben Mee,Brentford,1
247,Ethan Pinnock,Brentford,1
249,Ezri Konsa Ngoyo,Aston Villa,1
253,Matt Targett,Newcastle,0
255,Kieran Trippier,Newcastle,1
258,Sven Botman,Newcastle,1
260,Paul Dummett,Newcastle,0
261,Kell Watts,Newcastle,0
263,Harrison Ashby,Newcastle,0
267,Sergio Reguilón,Man Utd,1
271,Jamal Lewis,Newcastle,0
272,Jamaal Lascelles,Newcastle,0
275,Emil Krafth,Newcastle,0
279,Fabian Schär,Newcastle,1
285,Josh Powell,Nott'm Forest,0
289,Richie Laryea,Nott'm Forest,0
290,Neco Williams,Nott'm Forest,0
292,Steve Cook,Nott'm Forest,0
293,Scott McKenna,Nott'm Forest,1
295,Serge Aurier,Nott'm Forest,0
296,Omar Richards,Nott'm Forest,0
297,Willy Boly,Nott'm Forest,0
298,Mohamed Dräger,Nott'm Forest,0
299,Nuno Varela Tavares,Nott'm Forest,1
301,Loïc Mbe Soh,Nott'm Forest,0
306,Olu Aina,Nott'm Forest,1
309,Moussa Niakhaté,Nott'm Forest,0
311,Giulian Biancone,Nott'm Forest,0
313,Joe Worrall,Nott'm Forest,1
315,Felipe Augusto de Almeida Monteiro,Nott'm Forest,0
316,Harry Toffolo,Nott'm Forest,0
324,Jonathan Panzo,Nott'm Forest,0
333,James Tomkins,Crystal Palace,0
334,Tyrick Mitchell,Crystal Palace,1
345,Chris Richards,Crystal Palace,1
346,Marc Guéhi,Crystal Palace,0
349,Jake O'Brien,Crystal Palace,0
352,Joachim Andersen,Crystal Palace,1
355,Nathaniel Clyne,Crystal Palace,0
358,Joel Ward,Crystal Palace,1
364,Femi Seriki,Sheffield Utd,0
373,Raphaël Varane,Man Utd,0
374,Diogo Dalot Teixeira,Man Utd,1
375,Eric Bailly,Man Utd,0
377,César Azpilicueta,Chelsea,0
378,Victor Lindelöf,Man Utd,1
379,Ethan Ampadu,Chelsea,0
381,Harry Maguire,Man Utd,0
383,Tyrell Malacia,Man Utd,0
385,Lisandro Martínez,Man Utd,1
387,Brandon Williams,Man Utd,0
389,Abdul Rahman Baba,Chelsea,0
395,Benoît Badiashile,Chelsea,0
398,Luke Shaw,Man Utd,0
400,Álvaro Fernández Carreras,Man Utd,0
402,Alex Telles,Man Utd,0
403,Aaron Wan-Bissaka,Man Utd,1
412,Bendegúz Bolla,Wolves,0
413,Ben Greenwood,Bournemouth,0
421,Rayan Aït-Nouri,Wolves,1
424,Rhys Norrington-Davies,Sheffield Utd,0
425,Nélson Cabral Semedo,Wolves,1
426,Craig Dawson,Wolves,1
428,Chris Mepham,Bournemouth,0
429,Chris Basham,Sheffield Utd,1
430,Ryan Fredericks,Bournemouth,0
439,Anel Ahmedhodžić,Sheffield Utd,1
442,George Baldock,Sheffield Utd,0
443,John Egan,Sheffield Utd,0
445,Illia Zabarnyi,Bournemouth,1
452,Marcos Senesi,Bournemouth,1
455,Jack Robinson,Sheffield Utd,1
456,Ki-Jana Hoever,Wolves,0
463,James Hill,Bournemouth,0
466,Adam Smith,Bournemouth,0
468,Lloyd Kelly,Bournemouth,1
469,Yasser Larouci,Sheffield Utd,0
470,Lewis Hall,Newcastle,0
472,Jayden Bogle,Sheffield Utd,1
473,Milos Kerkez,Bournemouth,1
474,Toti António Gomes,Wolves,0
480,Jonathan Castro Otto,Wolves,0
482,Auston Trusty,Sheffield Utd,1
487,Max Lowe,Sheffield Utd,0
488,Max Kilman,Wolves,1
489,Max Aarons,Bournemouth,1
490,Matt Doherty,Wolves,1
492,Hugo Bueno López,Wolves,1
499,Antonee Robinson,Fulham,0
502,Alex Murphy,Newcastle,0
505,Tosin Adarabioyo,Fulham,0
507,Trevoh Chalobah,Chelsea,0
509,Tino Livramento,Newcastle,0
511,Tim Ream,Fulham,1
514,Vitalii Mykolenko,Everton,1
515,Wesley Fofana,Chelsea,0
516,Thiago Emiliano da Silva,Chelsea,1
518,Terence Kongolo,Fulham,0
519,Teden Mengi,Luton,0
521,Ashley Young,Everton,1
523,Axel Disasi,Chelsea,1
524,Nathan Patterson,Everton,1
525,Ben Chilwell,Chelsea,1
527,Michael Keane,Everton,0
532,Mason Holgate,Everton,0
534,Issa Diop,Fulham,1
535,Marc Cucurella Saseta,Chelsea,0
537,Malo Gusto,Chelsea,1
538,Malang Sarr,Chelsea,0
540,James Tarkowski,Everton,1
541,Jarrad Branthwaite,Everton,1
543,Levi Colwill,Chelsea,1
546,Kevin Mbabu,Fulham,0
547,Kenny Tete,Fulham,1
553,Reece James,Chelsea,0
554,Ben Godfrey,Everton,0
557,Seamus Coleman,Everton,0
560,Calvin Bassey,Fulham,0
582,Luc De Fougerolles,Fulham,0
