iter	Logloss
743	0.03021394204
744	0.03017153353
745	0.03016188605
746	0.03011105489
747	0.03008030119
748	0.03005363606
749	0.03005363564
750	0.03005358587
751	0.03005357668
752	0.03002007857
753	0.03000444484
754	0.03000444397
755	0.03000444177
756	0.02999533513
757	0.02996739764
758	0.02995050515
759	0.02995048337
760	0.02995042872
761	0.02991996215
762	0.02991261016
763	0.02991259085
764	0.02991258984
765	0.02991258835
766	0.02989156002
767	0.02988994303
768	0.02987998997
769	0.02987998969
770	0.02986149902
771	0.02986149787
772	0.02986149537
773	0.02986149392
774	0.02984098528
775	0.0298310806
776	0.02982282433
777	0.02978581702
778	0.02977672717
779	0.02977223902
780	0.02974785083
781	0.02970168044
782	0.02970167563
783	0.02968424825
784	0.02962083862
785	0.02962083847
786	0.02962083833
787	0.02958814784
788	0.02956929477
789	0.02954537324
790	0.02952877381
791	0.02951937698
792	0.02951350432
793	0.02948526905
794	0.02946566853
795	0.02942073726
796	0.0293816292
797	0.02935473622
798	0.02934408773
799	0.02932484268
800	0.02929523913
801	0.02928586932
802	0.02927426978
803	0.02925652074
804	0.02922866444
805	0.02920662374
806	0.02919314113
807	0.02917614155
808	0.02916024328
809	0.02914026292
810	0.02914026096
811	0.02912858224
812	0.02911156936
813	0.02911156672
814	0.02909357175
815	0.02907403263
816	0.02907402826
817	0.02906513839
818	0.02905159695
819	0.02902183173
820	0.02898576315
821	0.028967883
822	0.02894814659
823	0.02894811867
824	0.0289446289
825	0.02892039815
826	0.02889153619
827	0.02887368455
828	0.02883087397
829	0.02883087326
830	0.02881378582
831	0.02881378345
832	0.02880035157
833	0.02880034656
834	0.0288003459
835	0.02879998676
836	0.02879057083
837	0.02878124226
838	0.02877435733
839	0.02877434372
840	0.02875214937
841	0.02873548653
842	0.02871070378
843	0.02870238783
844	0.02870236191
845	0.02870235456
846	0.02870235355
847	0.02870235175
848	0.02866922808
849	0.02866921192
850	0.02866920905
851	0.02864980696
852	0.0286411859
853	0.02864115525
854	0.02864114671
855	0.02864114509
856	0.02862191697
857	0.02859232282
858	0.02858255561
859	0.02855749163
860	0.02851025018
861	0.02849823084
862	0.02847093597
863	0.02847092876
864	0.02845585641
865	0.02844179542
866	0.02844179343
867	0.02844179161
868	0.02843232674
869	0.02843232674
870	0.02838506032
871	0.02836529621
872	0.02835513422
873	0.02832873508
874	0.02832872652
875	0.02830380544
876	0.0282888359
877	0.02827014066
878	0.02825656202
879	0.02821619424
880	0.02821619269
881	0.02821618816
882	0.02821618798
883	0.02820223511
884	0.0282022346
885	0.02817645268
886	0.02814461397
887	0.02813228894
888	0.02813227975
889	0.02811060804
890	0.02809404028
891	0.02809403739
892	0.028061345
893	0.02806134092
894	0.02804242773
895	0.02804242451
896	0.02800585201
897	0.02800421253
898	0.02800421253
899	0.02798927113
900	0.02796894966
901	0.02794539216
902	0.02794538055
903	0.02794537657
904	0.02794537064
905	0.02792269245
906	0.02791780645
907	0.02790648419
908	0.02790646255
909	0.02790645694
910	0.02789709485
911	0.02788430621
912	0.02786572626
913	0.02784931132
914	0.0278012866
915	0.02780128501
916	0.02779258437
917	0.02779258437
918	0.02775799151
919	0.02772085902
920	0.02772085839
921	0.02769966676
922	0.0276814863
923	0.02767711851
924	0.02767711245
925	0.02767711225
926	0.02767711023
927	0.02767110729
928	0.02767110708
929	0.02767109686
930	0.0276710892
931	0.02765973461
932	0.02763201462
933	0.02763199834
934	0.02763195252
935	0.02761612429
936	0.02757622231
937	0.02754698722
938	0.02752686307
939	0.02752685981
940	0.02752683465
941	0.02752683385
942	0.02752683152
943	0.02752683051
944	0.02751264074
945	0.02750326559
946	0.02749131649
947	0.02749131565
948	0.02749129958
949	0.02747213967
950	0.02744981785
951	0.02743933806
952	0.0274199076
953	0.02740324074
954	0.02739237435
955	0.02737603421
956	0.02737597058
957	0.02733184228
958	0.02732576118
959	0.02730583054
960	0.02729710833
961	0.02729080669
962	0.02726419331
963	0.02725864656
964	0.02722521512
965	0.02722519392
966	0.02722518883
967	0.02722518632
968	0.02721405757
969	0.0272073692
970	0.02720735928
971	0.02718192807
972	0.02718190702
973	0.0271818695
974	0.02718186747
975	0.02718186423
976	0.02717989887
977	0.02716801439
978	0.02716801353
979	0.02716801032
980	0.02716510979
981	0.02715456873
982	0.02713765039
983	0.02711422638
984	0.02709621364
985	0.02709306835
986	0.0270926233
987	0.02708746123
988	0.02706142519
989	0.02706141875
990	0.02704772688
991	0.0270477267
992	0.02704772256
993	0.02704771479
994	0.02704770958
995	0.02701135607
996	0.02699536901
997	0.026984639
998	0.02698462735
999	0.02698461741
1000	0.02698461725
1001	0.02698461664
1002	0.0269714372
1003	0.02696273184
1004	0.0269627294
1005	0.02696271513
1006	0.02695469412
1007	0.02694067659
1008	0.02693147693
1009	0.02690795328
1010	0.02688783892
1011	0.02688783715
1012	0.02688783547
1013	0.02688782797
1014	0.02684758382
1015	0.02683554745
1016	0.02679688449
1017	0.02679687405
1018	0.02679187787
1019	0.02677389358
1020	0.0267738884
1021	0.02677388172
1022	0.02676753588
1023	0.02676753228
1024	0.02673894072
1025	0.02673110114
1026	0.02670876179
1027	0.02669978362
1028	0.02668296365
1029	0.0266829609
1030	0.02667258103
1031	0.02662963239
1032	0.02662963134
1033	0.02662960229
1034	0.0265928111
1035	0.02657470508
1036	0.02655788783
1037	0.02654592549
1038	0.02654589175
1039	0.02651253105
1040	0.02650210896
1041	0.02648623569
1042	0.02647530441
1043	0.02645919903
1044	0.02643409186
1045	0.02643408916
1046	0.0264116182
1047	0.02639039865
1048	0.02636321146
1049	0.02636319359
1050	0.02633454197
1051	0.0263274278
1052	0.02628930909
1053	0.0262770784
1054	0.02627707588
1055	0.02627705799
1056	0.02623961114
1057	0.02623960957
1058	0.02622277093
1059	0.02622276788
1060	0.02620316061
1061	0.02619019718
1062	0.02619019718
1063	0.02615878402
1064	0.02615137382
1065	0.02615137224
1066	0.02615136847
1067	0.02615136659
1068	0.02615136053
1069	0.02613099017
1070	0.026130983
1071	0.02612620435
1072	0.02612620325
1073	0.02612620168
1074	0.02612619758
1075	0.02612619317
1076	0.02612619265
1077	0.02612618489
1078	0.02612617831
1079	0.02612617743
1080	0.02612617199
1081	0.02612614835
1082	0.0261261385
1083	0.02612613701
1084	0.02612613537
1085	0.02612613528
1086	0.0261261332
1087	0.02610982697
1088	0.02608654202
1089	0.02608276786
1090	0.0260827675
1091	0.02606543055
1092	0.02606542293
1093	0.02606541992
1094	0.0260596943
1095	0.02605969395
1096	0.02605969269
1097	0.0260461725
1098	0.02604617198
1099	0.02604614607
1100	0.02604614574
1101	0.02602628292
1102	0.02601023567
1103	0.02600192655
1104	0.02599455319
1105	0.02596659861
1106	0.02593727515
1107	0.02593726948
1108	0.02593726571
1109	0.02593725743
1110	0.02593725516
1111	0.02593073862
1112	0.02593073553
1113	0.0259021988
1114	0.02588381574
1115	0.02587899875
1116	0.02587897565
1117	0.02584077966
1118	0.02583491219
1119	0.0258129849
1120	0.0258129816
1121	0.02580294889
1122	0.02579007465
1123	0.02579006288
1124	0.02579006226
1125	0.02576992486
1126	0.02573331748
1127	0.02572410544
1128	0.02571661679
1129	0.02571661679
1130	0.02568456983
1131	0.02568455317
1132	0.02568286314
1133	0.02567797015
1134	0.02565750512
1135	0.02564212108
1136	0.02564212108
1137	0.02560358644
1138	0.02557101657
1139	0.02554723634
1140	0.02552209729
1141	0.02548951313
1142	0.02547106547
1143	0.02545379916
1144	0.02545379649
1145	0.02545379455
1146	0.02543284307
1147	0.02543283476
1148	0.02542762549
1149	0.02538691484
1150	0.02538691199
1151	0.02538690385
1152	0.02538689978
1153	0.02538689174
1154	0.02538688612
1155	0.02537895733
1156	0.02536675537
1157	0.02536015612
1158	0.02535048734
1159	0.02535047919
1160	0.02535047561
1161	0.02533483265
1162	0.02529626099
1163	0.0252810269
1164	0.02526854704
1165	0.02526854174
1166	0.02525975665
1167	0.0252597514
1168	0.02524650267
1169	0.02523887172
1170	0.02521732372
1171	0.02521729955
1172	0.02518500365
1173	0.02518500239
1174	0.02516723463
1175	0.02516378411
1176	0.02513397748
1177	0.02513395868
1178	0.02511982222
1179	0.02509976531
1180	0.02508927237
1181	0.02508927019
1182	0.02506363966
1183	0.0250237018
1184	0.02501686136
1185	0.02497893669
1186	0.02496801802
1187	0.02496801306
1188	0.02495841463
1189	0.02495838429
1190	0.02494445177
1191	0.02493174045
1192	0.02491788885
1193	0.02491783328
1194	0.02491782858
1195	0.02491782588
1196	0.02491781923
1197	0.02491780325
1198	0.02491780325
1199	0.02491430163
1200	0.02489435218
1201	0.02488499539
1202	0.0248660926
1203	0.02486608532
1204	0.02483903149
1205	0.02483004503
1206	0.02483004351
1207	0.02481625935
1208	0.02479305553
1209	0.02479304394
1210	0.02478272302
1211	0.02473862649
1212	0.02473861604
1213	0.02473861353
1214	0.02473860897
1215	0.02471998461
1216	0.0246901649
1217	0.02469016117
1218	0.02469016055
1219	0.02469016003
1220	0.02469015355
1221	0.02464298899
1222	0.02463526171
1223	0.02463524701
1224	0.0246352453
1225	0.02463524351
1226	0.02463522252
1227	0.02462097934
1228	0.02459160896
1229	0.02456339164
1230	0.02456336506
1231	0.02456336324
1232	0.02455339873
1233	0.02455339425
1234	0.02452713316
1235	0.02450634063
1236	0.02450633427
1237	0.02450630907
1238	0.02449576533
1239	0.02449576365
1240	0.02446150057
1241	0.02445687696
1242	0.02445687671
1243	0.02445687622
1244	0.02444236817
1245	0.02443481234
1246	0.02443480109
1247	0.02442804396
1248	0.02442802801
1249	0.02442012558
1250	0.02442012049
1251	0.02442011535
1252	0.02442011022
1253	0.02442010834
1254	0.02441934546
1255	0.02438826407
1256	0.02436515954
1257	0.02435888448
1258	0.02435888278
1259	0.02435083516
1260	0.02434611248
1261	0.02434610014
1262	0.02434610014
1263	0.02432712818
1264	0.02432245597
1265	0.02430841527
1266	0.0243084146
1267	0.02428575585
1268	0.02428070276
1269	0.02425371873
1270	0.02421739657
1271	0.02421326101
1272	0.02419077177
1273	0.02419076784
1274	0.0241762531
1275	0.02415231438
1276	0.02415230691
1277	0.02412984909
1278	0.02410610255
1279	0.02408868846
1280	0.0240736939
1281	0.02407369295
1282	0.02405355189
1283	0.02403973763
1284	0.02401272085
1285	0.02399923854
1286	0.02397815749
1287	0.02397815475
1288	0.02396544343
1289	0.02395685761
1290	0.02395682266
1291	0.0239519234
1292	0.02395190748
1293	0.02394208923
1294	0.02394012965
1295	0.0239111668
1296	0.02386886493
1297	0.02384885327
1298	0.02382077744
1299	0.02380619863
1300	0.0237945882
1301	0.02378176121
1302	0.02378175853
1303	0.02376983402
1304	0.02375973777
1305	0.02375973733
1306	0.02375973604
1307	0.0237597341
1308	0.02375971916
1309	0.02374530604
1310	0.02374529053
1311	0.02374526429
1312	0.02373854941
1313	0.02373852807
1314	0.02370526531
1315	0.0237012947
1316	0.02369245879
1317	0.02368477884
1318	0.02368477781
1319	0.02368476049
1320	0.02366550314
1321	0.0236356177
1322	0.02362582823
1323	0.02361752012
1324	0.02360898228
1325	0.02360897558
1326	0.02360897449
1327	0.02359183994
1328	0.02359183887
1329	0.02358716308
1330	0.02358237485
1331	0.02355681396
1332	0.02354761219
1333	0.02352344195
1334	0.02351803009
1335	0.02349279356
1336	0.02348205725
1337	0.02345757473
1338	0.0234496832
1339	0.02342544036
1340	0.02342544036
1341	0.02342015332
1342	0.02341172667
1343	0.02341172018
1344	0.02341007579
1345	0.02340426338
1346	0.02339046518
1347	0.02339045122
1348	0.0233904362
1349	0.02338565085
1350	0.02338563611
1351	0.02338184014
1352	0.02338183937
1353	0.02337916867
1354	0.02337916538
1355	0.02337916512
1356	0.02336182612
1357	0.02335042065
1358	0.02334597114
1359	0.02334178335
1360	0.02332400298
1361	0.02331687538
1362	0.02331686988
1363	0.02329097671
1364	0.02326657805
1365	0.0232598556
1366	0.02325184822
1367	0.02321632566
1368	0.02321632098
1369	0.02321631928
1370	0.02321631499
1371	0.02321631417
1372	0.02319068323
1373	0.02319067827
1374	0.0231835003
1375	0.02317481364
1376	0.02315771303
1377	0.02315634917
1378	0.02314636316
1379	0.02313048411
1380	0.02311597377
1381	0.02310598935
1382	0.02309291023
1383	0.02309290513
1384	0.02308889537
1385	0.02306977673
1386	0.0230669861
1387	0.02304691604
1388	0.02303423329
1389	0.02303422963
1390	0.02303420383
1391	0.02301438996
1392	0.02301438459
1393	0.02301436874
1394	0.02300407896
1395	0.02299302597
1396	0.02299302175
1397	0.02299302002
1398	0.0229863791
1399	0.02298635895
1400	0.0229622801
1401	0.02296227441
1402	0.02296227348
1403	0.02296226987
1404	0.02296098938
1405	0.02296097704
1406	0.02296097517
1407	0.02294457514
1408	0.02294457207
1409	0.02293544099
1410	0.02292683055
1411	0.0229095408
1412	0.02290953492
1413	0.02287593278
1414	0.02286814192
1415	0.02285165345
1416	0.02280870698
1417	0.02280869667
1418	0.02279923774
1419	0.02279923612
1420	0.02279921865
1421	0.02279920765
1422	0.02276721205
1423	0.02276690504
1424	0.02276034313
1425	0.02274817077
1426	0.02272319742
1427	0.02268768884
1428	0.02268768257
1429	0.0226876656
1430	0.02268765926
1431	0.02268765908
1432	0.02264470637
1433	0.02264470446
1434	0.0226208598
1435	0.02261933276
1436	0.02261201373
1437	0.02261200863
1438	0.02260848926
1439	0.02259370808
1440	0.02256733135
1441	0.02254448248
1442	0.02254448089
1443	0.0225444666
1444	0.02254334586
1445	0.02252790966
1446	0.02252789068
1447	0.02252788975
1448	0.02251902354
1449	0.02250165395
1450	0.0225016418
1451	0.02250162151
1452	0.02249669593
1453	0.02249669301
1454	0.02249668293
1455	0.02247894826
1456	0.02247892406
1457	0.0224789051
1458	0.02247889239
1459	0.02247889185
1460	0.0224788883
1461	0.02247817396
1462	0.02247815388
1463	0.02247812596
1464	0.02247811866
1465	0.02245849458
1466	0.02245676614
1467	0.02244533861
1468	0.02244529344
1469	0.02242155828
1470	0.02242155567
1471	0.02239982649
1472	0.02239359088
1473	0.02238057891
1474	0.02237725324
1475	0.02237724068
1476	0.0223608543
1477	0.02234518529
1478	0.02233767356
1479	0.0223328127
1480	0.02233279273
1481	0.02233273912
1482	0.0223327192
1483	0.02232296094
1484	0.02229756343
1485	0.02228720215
1486	0.02227057172
1487	0.02227055641
1488	0.02227054093
1489	0.0222705272
1490	0.02225064969
1491	0.02224215015
1492	0.02224212107
1493	0.02223837429
1494	0.02221824207
1495	0.02218905349
1496	0.02218903452
1497	0.02218903165
1498	0.0221655059
